id,formula,mid1,mid2,spg1,spg2,de,dist
5420,Cu12La24O48,mp-673846,mp-36480,36,64, 0.020, 0.449
5422,Mg4Sr4F16,mp-1095258,mp-15316,36,63,-0.032, 0.549
5424,Ag8S4,mp-32669,mp-36216,36,63,-0.002, 0.081
5426,Ag8S4,mp-32669,mp-32791,36,64,-0.084, 0.547
5428,Ag4Cu4S4,mp-1077811,mp-8911,36,63, 0.007, 0.194
5430,Pb16Tm32S64,mp-1217268,mp-1194087,36,62,-0.001, 0.344
5432,Ba4La8Ti12O40,mp-1204676,mp-1202623,36,63, 0.000, 0.111
5434,Li4Mn4F12,mp-1176634,mp-867743,36,194,-0.006, 1.606
5436,Cs8Se4,mp-1080271,mp-1080254,36,194,-0.002, 0.303
5438,Cs8Se4,mp-1080271,mp-1080276,36,63,-0.004, 0.273
5440,Br4Cl4,mp-1066781,mp-1008492,36,63,-0.001, 0.026
5442,Ba4Zn8O28Si8,mp-1190900,mp-560441,36,63, 0.004, 0.200
5444,Sn8I12S8Sb4,mp-1219046,mp-561134,36,63,-0.033, 0.567
5446,Mg4Ti8O20,mp-1222007,mp-28232,36,63, 0.022, 0.899
5448,Mg4Ti8O20,mp-1222007,mp-1244530,36,63,-0.050, 0.907
5450,Ag80Br24Te32,mp-568386,mp-568392,36,63, 0.002, 0.538
5452,Ca2Ni10H2,mp-1078093,mp-1078107,35,65,-0.001, 0.170
5454,Co10La2H8,mp-1080584,mp-1206119,35,65,-0.055, 0.173
5456,Nb10Sr10O34,mp-1203589,mp-505228,34,58, 0.001, 0.078
5458,I4O28Sb20,mp-1195086,mp-28485,34,190,-0.005, 0.444
5460,Lu2Sr4Ta2O12,mp-1208820,mp-1205553,34,225, 0.003, 0.110
5462,Ag8Bi4O12,mp-23558,mp-558712,34,52,-0.004, 0.186
5464,Ag16W8O32,mp-637188,mp-504466,34,58, 0.003, 0.246
5466,Cr4Li4O16P4,mp-757040,mp-761401,33,63, 0.211, 1.141
5468,Li8V4F16,mp-775839,mp-752499,33,55, 0.166, 1.297
5470,Li8V4F16,mp-775839,mp-759858,33,65, 0.107, 1.030
5472,Li8V4F16,mp-775839,mp-760339,33,139, 0.137, 1.020
5474,Li8V4F16,mp-775839,mp-753053,33,74, 0.176, 1.269
5476,Li8V4B4O16,mp-768869,mp-770346,33,62,-0.014, 1.324
5478,Co4Li8O16Si4,mp-764957,mp-758638,33,62, 0.004, 1.763
5480,Fe4Li8O16Si4,mp-764346,mp-759575,33,62, 0.000, 1.512
5482,Fe4Li8O16Si4,mp-764346,mp-758209,33,62, 0.212, 1.330
5484,Fe4Li8O16Si4,mp-758823,mp-758209,33,62, 0.179, 1.678
5486,Co4Li4O16Si4,mp-758703,mp-752951,33,62, 0.086, 1.246
5488,Co4Li4O16Si4,mp-758703,mp-759212,33,62, 0.146, 1.293
5490,Cr4Li8O16Si4,mp-758595,mp-758188,33,62, 0.020, 1.642
5492,Fe12Li12O48P12,mp-758222,mp-753321,33,63, 0.770, 0.926
5494,Fe4Li8O16Si4,mp-757833,mp-759575,33,62, 0.129, 1.779
5496,Cr4Li4O16P4,mp-757270,mp-761401,33,63, 0.367, 1.702
5498,Co4Li4O16Si4,mp-759261,mp-759212,33,62, 0.141, 1.588
5500,Fe4Li8F16,mp-777471,mp-754579,33,55, 0.036, 1.534
5502,Fe4Li8F16,mp-777471,mp-755356,33,65, 0.026, 1.530
5504,Fe4Li8F16,mp-777471,mp-777588,33,63, 0.098, 0.844
5506,Tl4C4H4O8,mp-558579,mp-557687,33,52,-0.000, 0.080
5508,Na4I4O12,mp-559252,mp-22989,33,62, 0.133, 0.920
5510,H16N8O12,mp-625631,mp-625676,33,62, 0.381, 1.691
5512,H16N8O12,mp-625994,mp-625676,33,62, 0.261, 1.748
5514,Co4O16P4,mp-689940,mp-504098,33,62, 0.008, 1.375
5516,Co4O16P4,mp-689940,mp-776270,33,62, 0.070, 1.110
5518,Cl4H16N4O16,mp-698084,mp-706586,33,62, 0.001, 0.616
5520,Li4Ni4O16P4,mp-758055,mp-753481,33,74, 0.086, 0.871
5522,Li4Ni4O16P4,mp-758055,mp-761990,33,63,-0.033, 1.595
5524,Li4Ni4O16P4,mp-758297,mp-758106,33,62,-0.022, 1.642
5526,O24Te8,mp-1179069,mvc-2186,33,62, 0.331, 1.557
5528,Ca8Cr16O32,mp-996948,mvc-6932,33,74, 0.112, 1.524
5530,Fe8Li16F32,mp-778700,mp-755747,33,63, 0.207, 1.348
5532,Fe8Li16F32,mp-778700,mp-754579,33,55,-0.107, 1.589
5534,Co4Li4O16Si4,mp-778061,mp-752951,33,62, 0.072, 1.318
5536,Co4Li4O16Si4,mp-778061,mp-759212,33,62, 0.131, 1.511
5538,Fe4Li8F16,mp-777471,mp-755154,33,139, 0.012, 1.551
5540,Li16Mn8F32,mp-759664,mp-774430,33,63, 1.133, 1.312
5542,Li4V4O16Si4,mp-753749,mp-766923,33,62, 0.059, 1.552
5544,Fe4Li4O16P4,mp-26791,mp-850917,33,62, 0.128, 1.412
5546,Li4Mn4F16,mp-753485,mp-780710,33,60,-0.316, 1.484
5548,Mn4Pb8W4O24,mp-1195092,mp-1194656,33,62, 0.182, 0.079
5550,La4Yb4S12,mp-1188442,mp-21106,33,62, 0.058, 0.052
5552,H16N8O12,mp-1181417,mp-625676,33,62, 0.218, 1.547
5554,Cr4N8,mp-1096913,mp-1014373,33,227, 0.001, 0.289
5556,Cr4N8,mp-1096913,mp-1014478,33,72,-0.277, 0.923
5558,Ce4Se8,mp-1080272,mp-1080249,33,227,-0.018, 1.066
5560,H32N8O16S4,mp-24468,mp-1198753,33,62,-0.019, 0.621
5562,H32N8O16S4,mp-24468,mp-23876,33,62,-0.007, 0.913
5564,Be8F32H64N16,mp-1238445,mp-604245,33,62,-0.001, 0.348
5566,K12As4S16,mp-1202105,mp-3797,33,62, 0.002, 0.116
5568,Bi8Ti8O28,mp-1200889,mp-559482,33,227,-0.033, 0.372
5570,Bi8W8O36,mp-1197485,mp-29782,33,60, 0.002, 0.116
5572,Rb8Zn4Br16,mp-1192489,mp-570168,33,62, 0.001, 0.137
5574,Nb24H4I44,mp-1180573,mp-696500,33,56, 0.006, 0.391
5576,O24Te8,mp-1178977,mvc-2186,33,62, 0.025, 1.257
5578,La12Na12O48Si12,mp-1020648,mp-1210123,33,62,-0.014, 0.455
5580,Li16Mn8F32,mp-759664,mp-764280,33,55, 1.140, 1.228
5582,K12Ta4F28O8,mp-1201315,mp-1198208,33,62, 0.005, 0.202
5584,Li4Mn4F16,mp-753485,mp-780728,33,62,-0.021, 0.861
5586,Ni4O16P4,mp-26388,mp-504165,33,62,-0.008, 1.448
5588,Fe4Li4O16P4,mp-26791,mp-1176761,33,62,-0.003, 1.496
5590,Li4Mn4F16,mp-753485,mp-755191,33,63, 0.196, 1.157
5592,Li4Mn4F16,mp-753485,mp-752586,33,62, 0.203, 1.273
5594,Li4Mn4F16,mp-753485,mp-777848,33,60, 0.046, 1.660
5596,Li4Mn4F16,mp-753485,mp-758605,33,63, 0.150, 1.329
5598,Co4Li8B4O16,mp-752707,mp-771049,33,62,-0.083, 1.310
5600,Co4Li8B4O16,mp-752707,mp-779364,33,62,-0.011, 1.335
5602,Co4O16P4,mp-689943,mp-776270,33,62, 0.088, 1.696
5604,Co4O16P4,mp-689943,mp-504098,33,62, 0.026, 1.466
5606,Mg8O24Si8,mp-642210,mp-644879,33,60, 0.096, 1.421
5608,H16N8O12,mp-626006,mp-625676,33,62, 0.271, 1.758
5610,H16N8O12,mp-625686,mp-696659,33,62, 0.269, 1.721
5612,H16N8O12,mp-625686,mp-625676,33,62, 0.010, 0.555
5614,H16N8O12,mp-625664,mp-634429,33,59, 0.807, 1.606
5616,Fe4H4O8,mp-625252,mp-1181413,33,62, 0.383, 0.830
5618,Fe4H4O8,mp-625252,mp-625242,33,62, 0.214, 1.041
5620,Fe16K32F80,mp-554621,mp-28640,33,60, 0.105, 0.100
5622,Mn4O16P4,mp-540118,mp-26980,33,62, 0.534, 1.654
5624,Fe4Li4O16P4,mp-26791,mp-757019,33,62, 0.451, 1.768
5626,Co4Li4O16Si4,mp-762880,mp-759212,33,62, 0.114, 1.215
5628,Cu4Li4O16P4,mp-758071,mp-758750,33,63, 0.002, 1.269
5630,Al4Co4Li8O16,mp-770553,mp-1178049,33,62, 0.125, 1.785
5632,Cd4Li4O16P4,mp-556786,mp-9018,33,62,-0.000, 0.101
5634,Bi4In4O12,mp-556892,mp-561102,33,62,-0.011, 0.373
5636,Bi4In4O12,mp-556892,mp-545379,33,221,-0.467, 0.717
5638,K24O48Se12,mp-557025,mp-5226,33,62,-0.000, 0.321
5640,Ba8Cr4O16,mp-561426,mp-17520,33,62,-0.013, 0.100
5642,Co8Na16O56P16,mp-562194,mp-18212,33,136,-0.011, 0.400
5644,Os4F20O4,mp-555514,mp-504576,33,62, 0.000, 1.752
5646,Rb24Zn12Cl48,mp-568350,mp-608314,33,62,-0.006, 0.758
5648,K8Zn4Cl16,mp-618177,mp-653454,33,62, 0.000, 0.197
5650,Pb4C4N8,mp-619032,mp-19727,33,62, 0.003, 0.160
5652,Cl4H12O20,mp-625175,mp-625148,33,62,-0.040, 1.381
5654,Cl4H12O20,mp-625175,mp-626136,33,62,-0.062, 1.175
5656,Cl4H12O20,mp-625175,mp-625159,33,62,-0.053, 0.699
5658,Gd24Ru8O56,mp-683963,mp-17237,33,63,-0.004, 0.457
5660,Al8Hg16Cl32Sb8,mp-570828,mp-568001,33,60, 0.000, 0.545
5662,Ba4Sr4I16,mp-752514,mp-1178528,33,62, 0.002, 0.255
5664,Co4Li4O16Si4,mp-762880,mp-752951,33,62, 0.054, 1.370
5666,Cd4Ti4O12,mp-5052,mp-1016846,33,221,-0.159, 0.479
5668,Cd4Na4O16P4,mp-1192772,mp-6684,33,62, 0.001, 0.116
5670,Al4Cs4O16Si4,mp-1192933,mp-561457,33,62,-0.000, 0.241
5672,Bi16Nb4Br4O32,mp-1198841,mp-561382,33,60,-0.000, 0.099
5674,Cs24Zn12I48,mp-1204449,mp-1192802,33,62,-0.001, 0.226
5676,K4H12O24Se8,mp-1223543,mp-706579,33,60,-0.001, 0.196
5678,O16Sb8,mp-230,mp-560098,33,52,-0.001, 0.238
5680,Fe4O16P4,mp-540111,mp-776288,33,62,-0.323, 1.178
5682,Al8Ca4H16O40Si8,mp-24603,mp-505288,33,62,-0.002, 0.327
5684,Li4V4O20P4,mp-26465,mp-757468,33,62,-0.033, 1.410
5686,Li4V4O20P4,mp-26465,mp-26963,33,62, 0.036, 1.120
5688,Er16K8F56,mp-27925,mp-558238,33,62, 0.000, 0.191
5690,W4O20P4,mp-29366,mp-1192588,33,62,-0.053, 0.168
5692,Nb4O16Sb4,mp-3491,mp-3612,33,52,-0.000, 0.244
5694,Cd4Ti4O12,mp-5052,mp-14550,33,62,-0.004, 0.184
5696,Al8Ca4H16O40Si8,mp-24603,mp-733653,33,63,-0.005, 0.482
5698,Br12O4P4,mp-1189731,mp-558645,33,62, 0.000, 0.101
5700,Ag4Li4F8,mp-752882,mp-753751,33,141,-0.056, 0.492
5702,Li8V4F24,mp-759511,mp-753861,33,136, 0.011, 1.789
5704,Cr4O12,mp-778667,mvc-11548,33,221,-0.325, 0.990
5706,Cu4Li8O16Si4,mp-758708,mp-758758,33,62, 0.003, 1.699
5708,Cu12Li12O48P12,mp-1176767,mp-758750,33,63,-0.021, 0.775
5710,Li4I4O12,mp-22994,mp-1080052,33,194,-0.863, 1.131
5712,Cu4Li4O16P4,mp-504304,mp-25449,33,62, 0.007, 1.709
5714,Ru8Sm24O56,mp-555525,mp-5779,33,63, 0.012, 0.424
5716,Cr4O12,mp-778667,mvc-11097,33,194,-0.859, 0.836
5718,Os8Sm24O56,mp-555639,mp-5447,33,63, 0.007, 0.460
5720,Cu12Mo8O36,mp-649957,mp-639719,33,62, 0.001, 0.155
5722,U4Te20,mp-651772,mp-28500,33,62,-0.060, 0.179
5724,Cu4Li4O16P4,mp-752507,mp-758750,33,63,-0.032, 1.032
5726,Cu4Li4O16P4,mp-757209,mp-758750,33,63, 0.007, 1.753
5728,Cu4Li4O16P4,mp-757209,mp-755245,33,63, 0.035, 1.633
5730,Cu4Li4O16P4,mp-757209,mp-25449,33,62, 0.053, 1.311
5732,Gd24Os8O56,mp-567291,mp-16825,33,63,-0.003, 0.546
5734,Fe4Rb4O8,mp-755536,mp-754958,33,227,-0.072, 0.622
5736,Nb24I44,mp-1196526,mp-23226,33,56,-0.010, 0.255
5738,Cd4Ti4O12,mp-5052,mp-22345,33,221,-2.027, 1.110
5740,Cu4Li4O16P4,mp-761191,mp-758828,33,62,-0.005, 1.738
5742,Li4Mn4F12,mp-763362,mp-867743,33,194,-0.015, 1.294
5744,Fe4Li4O16Si4,mp-766529,mp-867591,33,62,-0.118, 1.437
5746,Cu4Li4O16P4,mp-773891,mp-758415,33,62,-0.012, 1.338
5748,Cu4Li4O16P4,mp-773891,mp-758828,33,62,-0.040, 1.399
5750,Li8Mn4O16Si4,mp-780709,mp-780666,33,62,-0.001, 1.689
5752,Ca12Cu12Ge12,mp-1197254,mp-21779,33,62, 0.036, 0.043
5754,Fe4Li4O16Si4,mp-849257,mp-863368,33,62, 0.046, 1.509
5756,Cu4Li4O16P4,mp-773891,mp-755245,33,63,-0.019, 1.644
5758,Cu4Li4O16P4,mp-773891,mp-758750,33,63,-0.047, 1.718
5760,Mn8O56P16,mp-770780,mp-770542,33,205,-0.022, 0.748
5762,Cu4Li4O16P4,mp-769290,mp-758750,33,63, 0.015, 1.249
5764,Cu4Li4O16P4,mp-761191,mp-25449,33,62, 0.035, 1.735
5766,Mo16O44,mp-542610,mp-540786,33,62, 0.010, 0.236
5768,Cu4Li4O16P4,mp-773891,mp-25449,33,62,-0.000, 1.654
5770,C4O8,mp-1182086,mp-11725,33,136, 0.011, 0.715
5772,Fe4O16P4,mp-540111,mp-20361,33,62,-0.019, 1.360
5774,Br4S4Sb4,mp-1103194,mp-22971,33,62, 0.002, 0.149
5776,Pb12N72,mp-620058,mp-667338,33,62, 0.000, 0.190
5778,Rb8Zn4Cl16,mp-616185,mp-608314,33,62, 0.000, 0.097
5780,Co4Rb8Cl16,mp-571242,mp-23076,33,62, 0.001, 0.263
5782,Ga8Hg16Cl32Sb8,mp-568031,mp-571190,33,60, 0.001, 0.688
5784,Co4Li8O16Si4,mp-561743,mp-758638,33,62,-0.138, 1.322
5786,Co4Li8O16Si4,mp-561743,mp-760516,33,62,-0.015, 1.543
5788,Cs4Zn4O16P4,mp-559752,mp-18673,33,62,-0.012, 0.562
5790,Mg8O24Si8,mp-557803,mp-5026,33,60, 0.024, 0.599
5792,Mg8O24Si8,mp-557803,mp-644879,33,60,-0.038, 1.068
5794,Nb4O20P4,mp-556918,mp-5803,33,62, 0.001, 0.183
5796,O8Si4,mp-554089,mp-8352,33,227,-0.010, 0.545
5798,K24Zn12Cl48,mp-647575,mp-653454,33,62,-0.013, 0.615
5800,O8Si4,mp-554089,mp-1071820,33,72,-0.434, 0.966
5802,O8Si4,mp-554089,mp-7905,33,72,-0.414, 0.762
5804,Co4Li4O16Si4,mp-777657,mp-752951,33,62, 0.186, 1.540
5806,Li8Mn8F24,mp-777972,mp-777298,33,60, 0.489, 1.547
5808,Li8Mn8F24,mp-777972,mp-763191,33,72, 0.424, 1.615
5810,Ca16Sn8S32,mp-866813,mp-866832,33,62,-0.093, 1.597
5812,Li8Ni4O16Si4,mp-867697,mp-766583,33,62, 0.088, 1.455
5814,Li8Ni4O16Si4,mp-867697,mp-766701,33,62, 0.004, 1.386
5816,Cu4Li8O16Si4,mp-758708,mp-758311,33,62, 0.014, 1.795
5818,Be8F32H64N16,mp-24614,mp-604245,33,62,-0.010, 0.475
5820,Cu4Li4O16P4,mp-504304,mp-758828,33,62,-0.032, 1.271
